2020-12-14 13:47:04.925916;2;6;8;2.0;12.222
2020-12-14 13:49:27.517428;1;3;4;1000.0;3600.0
2020-12-14 13:57:21.196074;1;4;5;7346.0;4561.866
2020-12-14 14:11:06.193329;2;8;6;23.0;3.772
2020-12-14 14:25:37.438759;2;6;7;456.0;456000.0
2020-12-14 14:27:13.358568;2;7;8;123.0;0.738
2020-12-17 15:57:25.019912;2;8;6;345.0;56.58
2020-12-17 16:09:39.105738;2;6;7;1.0;1000.0
